"homename"	"homecontinent"	"homecountry"	"homelat"	"homelon"	"travellon"	"travellat"
"Colchagua"	"South America"	"Chile"	-34.6761419	-71.097317	-72.01048559	-34.38828659
"TOKYO"	"Asia"	"Japan"	35.6894875	139.6917064	139.706	35.6906
"North Carolina, USA"	"North America"	"United States of America"	35.7595731	-79.0192997	-78.81390556	35.50849167
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.297	33.122
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.31197599	33.08440068
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.31197599	33.08440068
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.31197599	33.08440068
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-159.48623161	22.22743485
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-1.44069029	43.6789682
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.3057022	33.0730209
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.297	33.122
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-159.498	22.2144
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.297	33.122
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.297	33.122
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.297	33.122
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.297	33.122
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.31196388	33.1270292
"Green Bay, WI"	"North America"	"United States of America"	44.519159	-88.019826	-117.898	33.6167
"Rocklin, CA"	"North America"	"United States of America"	38.7907339	-121.2357828	-105.44120461	20.87018975
"Christchurch, New Zealand"	"Australia"	"New Zealand"	-43.5320544	172.6362254	172.6619824	-43.48974676
"Christchurch, New Zealand"	"Australia"	"New Zealand"	-43.5320544	172.6362254	172.6619824	-43.48974676
"Carlsbad"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.28049554	33.01397903
"Carlsbad"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.2823922	33.0188202
"Carlsbad"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.27797725	33.00172815
"Carlsbad"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.2823922	33.0188202
"Carlsbad"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.27951684	33.01514627
"United Kingdom"	"Europe"	"United Kingdom"	55.378051	-3.435973	2.65	39.5667
"Stoneham-et-Tewkesbury, Québec"	"North America"	"Canada"	47.1492689	-71.3937723	-71.9294	61.5886
"Stoneham-et-Tewkesbury, Québec"	"North America"	"Canada"	47.1492689	-71.3937723	115.18066406	-8.64619568
"Stoneham-et-Tewkesbury, Québec"	"North America"	"Canada"	47.1492689	-71.3937723	115.261	-8.675
"Stoneham-et-Tewkesbury, Québec"	"North America"	"Canada"	47.1492689	-71.3937723	-71.95625105	61.59646769
"Stoneham-et-Tewkesbury, Québec"	"North America"	"Canada"	47.1492689	-71.3937723	115.26240497	-8.6956904
"Stoneham-et-Tewkesbury, Québec"	"North America"	"Canada"	47.1492689	-71.3937723	115.44885017	-8.66967854
"Lombok - Indonesia"	"Asia"	"Indonesia"	-8.650979	116.3249438	116.302563	-8.906976
"San Diego, CA"	"North America"	"United States of America"	32.715738	-117.1610838	-117.25628898	32.79747345
"Odelzhausen"	"Europe"	"Germany"	48.3077214	11.200111	-13.66604778	29.10774086
"Odelzhausen"	"Europe"	"Germany"	48.3077214	11.200111	11.587722	48.143268
"San Diego "	"North America"	"United States of America"	32.715738	-117.1610838	-117.253	32.8892
"San Diego "	"North America"	"United States of America"	32.715738	-117.1610838	-117.281	32.8311
"San Diego "	"North America"	"United States of America"	32.715738	-117.1610838	-117.273	32.8472
"San Diego "	"North America"	"United States of America"	32.715738	-117.1610838	-117.156	32.7153
"San Diego "	"North America"	"United States of America"	32.715738	-117.1610838	-117.28043035	32.83020442
"San Diego "	"North America"	"United States of America"	32.715738	-117.1610838	-117.253	32.8892
"Санкт-Петербург"	"Europe"	"Russia"	59.9342802	30.3350986	30.31811807	59.92640607
"Санкт-Петербург"	"Europe"	"Russia"	59.9342802	30.3350986	30.31811807	59.92640607
"San Juan de Alicante, España"	"Europe"	"Spain"	38.4020456	-0.4360296	-8.360574	43.3151289
"Algarve, Portugal"	"Europe"	"Portugal"	37.0179538	-7.930834	-9.1295931	38.7366765
"Algarve, Portugal"	"Europe"	"Portugal"	37.0179538	-7.930834	-9.0993619	38.7581129
"Algarve, Portugal"	"Europe"	"Portugal"	37.0179538	-7.930834	98.9803939	18.8033345
"Algarve, Portugal"	"Europe"	"Portugal"	37.0179538	-7.930834	98.9720232	18.7990473
"Algarve, Portugal"	"Europe"	"Portugal"	37.0179538	-7.930834	98.9902231	18.792239
"Perth, Western Australia"	"Australia"	"Australia"	-31.9505269	115.8604572	115.75611548	-31.89398202
"Tamarindo, Costa Rica"	"South America"	"Costa Rica"	10.2992746	-85.8371058	-85.83083591	10.30822892
"Tamarindo, Costa Rica"	"South America"	"Costa Rica"	10.2992746	-85.8371058	-85.84060601	10.300052
"Tamarindo, Costa Rica"	"South America"	"Costa Rica"	10.2992746	-85.8371058	-85.84060601	10.300052
"Tamarindo, Costa Rica"	"South America"	"Costa Rica"	10.2992746	-85.8371058	-85.84060601	10.300052
"Tamarindo, Costa Rica"	"South America"	"Costa Rica"	10.2992746	-85.8371058	-85.3333	9.83333
"Tamarindo, Costa Rica"	"South America"	"Costa Rica"	10.2992746	-85.8371058	-85.84060601	10.300052
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.31434911	-33.7413068
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29289	-33.7735
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29289	-33.7735
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.30119	-33.7318
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29289	-33.7735
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29963	-33.76695
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.31434911	-33.7413068
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.3096	-33.6818
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.30058	-33.71643
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.292	-33.7667
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.211	-33.86
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.30119	-33.7152
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.3096	-33.6818
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.30132	-33.73165
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29289	-33.7735
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.30119	-33.7152
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29677736	-33.7536582
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29963	-33.76695
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.30058	-33.71643
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29289	-33.7735
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29963	-33.76695
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29289	-33.7735
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.3010977	-33.7311339
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29289	-33.7735
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.29963	-33.76695
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.30119	-33.7152
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.31434911	-33.7413068
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	115.12527404	-8.65513412
"Sydney, Northern Beaches"	"Australia"	"Australia"	-33.6925	151.302438	151.30119	-33.7152
"Chicago, IL/Stuttgart, Germany"	"Europe"	"Germany"	48.6876365	9.205576	-158.18940126	21.44224925
"Chicago, IL/Stuttgart, Germany"	"Europe"	"Germany"	48.6876365	9.205576	-157.81398967	21.27899681
"Shizuoka City, Shizuoka"	"Asia"	"Japan"	34.975562	138.3827596	138.35888889	34.92138889
"San Diego"	"North America"	"United States of America"	32.715738	-117.1610838	-117.256677	32.85803614
"San Diego"	"North America"	"United States of America"	32.715738	-117.1610838	-117.297	33.122
"San Diego"	"North America"	"United States of America"	32.715738	-117.1610838	-117.25654364	32.8584647
"San Diego"	"North America"	"United States of America"	32.715738	-117.1610838	-117.25117922	32.88947984
"South Africa"	"Africa"	"South Africa"	-30.559482	22.937506	18.32889381	-34.13752603
"San Francisco, California"	"North America"	"United States of America"	37.7749295	-122.4194155	-122.50317039	37.59735992
"Cornwall/England/Britain"	"Europe"	"United Kingdom"	50.2660471	-5.0527125	-5.7	50.0667
"Cornwall/England/Britain"	"Europe"	"United Kingdom"	50.2660471	-5.0527125	-5.7	50.0667
"Cornwall/England/Britain"	"Europe"	"United Kingdom"	50.2660471	-5.0527125	-5.01245	50.5304
"Cornwall/England/Britain"	"Europe"	"United Kingdom"	50.2660471	-5.0527125	-5.01245	50.5304
"Cork, Ireland"	"Europe"	"Ireland"	51.8968917	-8.4863157	-70.68856915	-33.49942558
"Cork, Ireland"	"Europe"	"Ireland"	51.8968917	-8.4863157	-85.17635932	9.64981911
"Torbole Lake Garda"	"Europe"	"Italy"	45.8778243	10.8908516	10.87762	45.87581
"Torbole Lake Garda"	"Europe"	"Italy"	45.8778243	10.8908516	10.87762	45.87581
"Torbole Lake Garda"	"Europe"	"Italy"	45.8778243	10.8908516	10.87762	45.87581
"Santiago, Metropolitana de Santiago"	"South America"	"Chile"	-33.4375545	-70.6504896	-72.00879173	-34.38696403
"Munich"	"Europe"	"Germany"	48.1351253	11.5819806	13.45898794	52.47392132
"Boulogne-Billancourt"	"Europe"	"France"	48.8396952	2.2399123	-4.34699151	47.83727078
"Honolulu, HI"	"North America"	"United States of America"	21.3069444	-157.8583333	-157.81003679	21.31186087
"Honolulu, HI"	"North America"	"United States of America"	21.3069444	-157.8583333	-157.826	21.309
"Honolulu, HI"	"North America"	"United States of America"	21.3069444	-157.8583333	-157.80166667	21.28277778
"Honolulu, HI"	"North America"	"United States of America"	21.3069444	-157.8583333	-157.826	21.309
"Nago-Torbole"	"Europe"	"Italy"	45.8778243	10.8908516	10.85733212	45.87912285
"Nago-Torbole"	"Europe"	"Italy"	45.8778243	10.8908516	10.85733212	45.87912285
"Nago-Torbole"	"Europe"	"Italy"	45.8778243	10.8908516	10.85733212	45.87912285
"Nago-Torbole"	"Europe"	"Italy"	45.8778243	10.8908516	10.85733212	45.87912285
"Nago-Torbole"	"Europe"	"Italy"	45.8778243	10.8908516	10.85733212	45.87912285
"Nago-Torbole"	"Europe"	"Italy"	45.8778243	10.8908516	10.85733212	45.87912285
"Nago-Torbole"	"Europe"	"Italy"	45.8778243	10.8908516	10.85733212	45.87912285
"Nago-Torbole"	"Europe"	"Italy"	45.8778243	10.8908516	10.85733212	45.87912285
"Nago-Torbole"	"Europe"	"Italy"	45.8778243	10.8908516	10.85733212	45.87912285
"Nago-Torbole"	"Europe"	"Italy"	45.8778243	10.8908516	10.85733212	45.87912285
"Nago-Torbole"	"Europe"	"Italy"	45.8778243	10.8908516	10.85733212	45.87912285
"Sydney, New South Wales"	"Australia"	"Australia"	-33.8688197	151.2092955	152.06246214	-32.77835407
"TOKYO"	"Asia"	"Japan"	35.6894875	139.6917064	140.38885561	35.35515416
"TOKYO"	"Asia"	"Japan"	35.6894875	139.6917064	-157.829	21.2828
"Moscow, Russia"	"Europe"	"Russia"	55.755826	37.6173	80.42944444	5.97388889
"Moscow, Russia"	"Europe"	"Russia"	55.755826	37.6173	80.42944444	5.97388889
"iPhone: -27.480835,153.030392"	"North America"	"United States of America"	34.1321572	-117.6405531	153.4341209	-28.03112353
"Puerto Vallarta"	"South America"	"Mexico"	20.653407	-105.2253316	-105.5086365	20.78192881
"silicon valley"	"North America"	"United States of America"	37.387474	-122.0575434	-122.0258509	36.9524508
"Italia"	"Europe"	"Italy"	41.87194	12.56738	12	43
"Italia"	"Europe"	"Italy"	41.87194	12.56738	12	43
"Italia"	"Europe"	"Italy"	41.87194	12.56738	12	43
"Italia"	"Europe"	"Italy"	41.87194	12.56738	12	43
"Italia"	"Europe"	"Italy"	41.87194	12.56738	12	43
"Moscow, Russia"	"Europe"	"Russia"	55.755826	37.6173	38	55.91666667
"Chicago, IL USA"	"North America"	"United States of America"	41.8781136	-87.6297982	-118.004193	33.655093
"Chicago, IL USA"	"North America"	"United States of America"	41.8781136	-87.6297982	-118.00326834	33.65650239
"Chicago, IL USA"	"North America"	"United States of America"	41.8781136	-87.6297982	-117.98796232	33.65739674
"Chicago, IL USA"	"North America"	"United States of America"	41.8781136	-87.6297982	-118.00414947	33.65628887
"Chicago, IL USA"	"North America"	"United States of America"	41.8781136	-87.6297982	-118	33.6929
"Madrid"	"Europe"	"Spain"	40.4167754	-3.7037902	-3.74355592	43.45570697
"Los Angeles, California"	"North America"	"United States of America"	34.0522342	-118.2436849	-117.326	33.2116
"turkey"	"Europe"	"Turkey"	38.963745	35.243322	28.35569201	37.02612937
"Brasil"	"South America"	"Brazil"	-14.235004	-51.92528	-40.49764492	-20.67239232
"Puerto Escondido, Oaxaca"	"South America"	"Mexico"	15.8719795	-97.0767365	-97.05591696	15.85368248
"Puerto Escondido, Oaxaca"	"South America"	"Mexico"	15.8719795	-97.0767365	-97.06784803	15.86224924
"Puerto Escondido, Oaxaca"	"South America"	"Mexico"	15.8719795	-97.0767365	-97.06784803	15.86224924
"Venice, CA"	"North America"	"United States of America"	33.9850469	-118.4694832	-118.48024	33.99426
"Venice, CA"	"North America"	"United States of America"	33.9850469	-118.4694832	-118.5528061	34.03882739
"London, England"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	151.27447013	-33.89510652
"Boca del Río, Veracruz de Ignacio de la Llave"	"South America"	"Mexico"	19.106273	-96.1063204	-97.30698109	20.9739025
"Christchurch, New Zealand"	"Australia"	"New Zealand"	-43.5320544	172.6362254	172.70235	-43.53963
"Christchurch, New Zealand"	"Australia"	"New Zealand"	-43.5320544	172.6362254	172.70235	-43.53963
"Cinisi"	"Europe"	"Italy"	38.155087	13.1088097	13.0848923	38.16084524
"Mexico City"	"South America"	"Mexico"	19.4326077	-99.133208	-84.06816498	9.91476719
"Jagakarsa, Indonesia"	"Asia"	"Indonesia"	-6.334917	106.8237374	106.83855076	-6.2649144
"Hyderabad"	"Asia"	"India"	17.385044	78.486671	82.2167	16.9333
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.49132641	34.00626818
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.46734759	33.97875978
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.453	33.9794
"ÜT: -6.263566,106.7879497"	"North America"	"United States of America"	40.9805646	-111.8875724	116.276675	-8.75732222
"Quadra Island "	"North America"	"Canada"	50.2057635	-125.2682421	-125.9	49.1333
"Quadra Island "	"North America"	"Canada"	50.2057635	-125.2682421	-125.9	49.1333
"WorldWide"	"North America"	"Canada"	43.8169837	-79.532157	80.43535486	5.97294673
"Santa Cruz"	"North America"	"United States of America"	36.9741171	-122.0307963	-121.97	36.9597
"Santa Cruz"	"North America"	"United States of America"	36.9741171	-122.0307963	-122.02560237	36.95359037
"Santa Cruz"	"North America"	"United States of America"	36.9741171	-122.0307963	-121.96519166	36.96014793
"Santa Cruz"	"North America"	"United States of America"	36.9741171	-122.0307963	-121.98139	36.95788
"Santa Cruz"	"North America"	"United States of America"	36.9741171	-122.0307963	-121.96519166	36.96014793
"ÜT: 39.978818,-82.827005"	"North America"	"United States of America"	41.7410693	-112.1621094	-81.29046607	41.75656029
"Scottsdale, AZ"	"North America"	"United States of America"	33.4941704	-111.9260519	-155.97062796	19.61318975
"Scottsdale, AZ"	"North America"	"United States of America"	33.4941704	-111.9260519	-155.97062796	19.61318975
"Toms River, NJ"	"North America"	"United States of America"	39.9537358	-74.1979458	-74.71785741	40.23649404
"Toms River, NJ"	"North America"	"United States of America"	39.9537358	-74.1979458	-74.7995	39.0043
"Prescott, AZ"	"North America"	"United States of America"	34.5400242	-112.4685025	-112.43250275	34.58000183
"Prescott, AZ"	"North America"	"United States of America"	34.5400242	-112.4685025	-112.43250275	34.58000183
"Citizen of the World ! "	"North America"	"United States of America"	34.0954806	-118.3173209	58.54	23.61
"Israel"	"Europe"	"Israel"	31.046051	34.851612	34.91372399	32.58085212
"Israel"	"Europe"	"Israel"	31.046051	34.851612	34.95521043	29.55016784
"Israel"	"Europe"	"Israel"	31.046051	34.851612	34.95521043	29.55016784
"Israel"	"Europe"	"Israel"	31.046051	34.851612	34.95521043	29.55016784
"Israel"	"Europe"	"Israel"	31.046051	34.851612	34.95521043	29.55016784
"Israel"	"Europe"	"Israel"	31.046051	34.851612	34.91372399	32.58085212
"Bedfordshire. UK"	"Europe"	"United Kingdom"	52.0627394	-0.5292091	175.00675678	-36.88658885
"Bedfordshire. UK"	"Europe"	"United Kingdom"	52.0627394	-0.5292091	175.00675678	-36.88658885
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	-9.69415271	30.53540707
"United Kingdom"	"Europe"	"United Kingdom"	55.378051	-3.435973	-1.41904	52.16096
" Wales UK"	"Europe"	"United Kingdom"	52.1306607	-3.7837117	-4.09948	52.58274
"Fukuoka Japan"	"Asia"	"Japan"	33.5903547	130.4017155	140.833	35.7333
"Hamamatsu, Shizuoka Japan"	"Asia"	"Japan"	34.7108344	137.7261258	137.733	34.7167
"Kharghar, Navi Mumbai"	"Asia"	"India"	19.0473216	73.0699046	72.83394663	18.94754887
"Auckland City, New Zealand"	"Australia"	"New Zealand"	-36.8484597	174.7633315	174.45	-36.8167
"Auckland City, New Zealand"	"Australia"	"New Zealand"	-36.8484597	174.7633315	174.90735587	-36.94781449
"Auckland City, New Zealand"	"Australia"	"New Zealand"	-36.8484597	174.7633315	174.77904635	-36.33954227
"Egypt - Dubai - Canada"	"Asia"	"United Arab Emirates"	24.9670982	55.0958696	-117.22912927	32.82177344
"San Diego, California. USA"	"North America"	"United States of America"	32.715738	-117.1610838	21.2503811	-3.35127747
"Sydney, Australia"	"Australia"	"Australia"	-33.8688197	151.2092955	151.14607885	-33.99470706
"Sydney, Australia"	"Australia"	"Australia"	-33.8688197	151.2092955	151.14607885	-33.99470706
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.2823922	33.0188202
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-158.04663193	21.67001213
"Carlsbad, CA"	"North America"	"United States of America"	33.1580933	-117.3505939	-117.27927408	33.04799255
"Chicago, IL"	"North America"	"United States of America"	41.8781136	-87.6297982	-118.779	34.0304
"San Francisco"	"North America"	"United States of America"	37.7749295	-122.4194155	-122.51083333	37.75944444
"ÜT: 42.65843,-86.197449"	"North America"	"United States of America"	37.2035931	-113.1877434	-86.20445	42.6567999
"Barranquilla"	"South America"	"Colombia"	11.0041072	-74.8069813	-74.95383609	10.99675116
"Melissa, TX"	"North America"	"United States of America"	33.2859472	-96.5727669	-117.60297028	33.40439672
"Svalbard, Longyearbyen"	"Europe"	"Norway"	78.2231722	15.626723	15.63674421	78.21742429
"Svalbard, Longyearbyen"	"Europe"	"Norway"	78.2231722	15.626723	15.63674421	78.21742429
"Lanzarote, España"	"Europe"	"Spain"	29.0468535	-13.5899733	-13.66604778	29.10774086
"Norfolk • Suffolk • London"	"Europe"	"United Kingdom"	52.8243034	1.3771203	1.30021558	52.93232691
"Norfolk • Suffolk • London"	"Europe"	"United Kingdom"	52.8243034	1.3771203	1.30021558	52.93232691
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	1.95495076	41.26527705
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	-59.53488541	13.22336772
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	1.9797	41.2650999
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	1.93186725	41.26171712
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	1.80718895	41.23481296
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	1.91979976	41.25819697
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	1.9043474	41.25429926
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	1.9797	41.2650999
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	2.02238181	41.26675007
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	1.91201664	41.25660091
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	1.9797	41.2650999
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	1.91979976	41.25819697
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	1.9797	41.2650999
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	-59.5230005	13.21398389
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	18.4239	-33.9253
"Barcelona"	"Europe"	"Spain"	41.3850639	2.1734035	1.57025018	41.18762564
"Barcelona"	"Europe"	"Spain"	41.3850639	2.1734035	2.00221	41.30916
"Sydney, New South Wales"	"Australia"	"Australia"	-33.8688197	151.2092955	151.278611	-33.8925
"Sydney, Australia"	"Australia"	"Australia"	-33.8688197	151.2092955	151.278611	-33.8925
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-8.8106349	43.32331964
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-8.81163597	43.32300007
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-9.0846912	39.60460794
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-8.8106349	43.32331964
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-23.7483548	15.2779572
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-23.7483548	15.2779572
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-9.07391218	39.60047193
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	9.2643662	46.8184446
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-8.8106349	43.32331964
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-23.7483548	15.2779572
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-23.75200944	15.27870549
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-8.81163597	43.32300007
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-9.0846912	39.60460794
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-24.08333333	15.91666667
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-23.75200944	15.27870549
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	9.26392082	46.81961384
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-5.44017627	36.13010199
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	21.2503811	-3.35127747
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-8.23078008	39.67545164
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-23.75243054	15.28235007
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	9.2643662	46.8184446
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-8.80749	43.32372
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-23.75823498	15.27662995
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-9.37884473	39.35458158
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-9.0846912	39.60460794
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-23.75823498	15.27662995
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-5.93407631	35.77259603
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-23.7483548	15.2779572
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-23.7529842	15.2801972
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	9.2643662	46.8184446
"Malpica de Bergantiños "	"Europe"	"Spain"	43.2889461	-8.8032042	-8.81163597	43.32300007
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.4661172	34.0720456
"Queensland, Australia"	"Australia"	"Australia"	-20.9175738	142.7027956	153.45	-28.05
"colchester"	"Europe"	"United Kingdom"	51.895927	0.891874	115.17342	-8.7224799
"colchester"	"Europe"	"United Kingdom"	51.895927	0.891874	115.26278143	-8.68623815
"Roma"	"Europe"	"Italy"	41.9027835	12.4963655	16.63333333	39.56666667
"Auckland"	"Australia"	"New Zealand"	-36.8484597	174.7633315	-157.8263497	21.27650522
"Worldwide"	"North America"	"United States of America"	29.5170728	-98.4170523	9.00167	39.01
"Worldwide"	"North America"	"United States of America"	29.5170728	-98.4170523	8.42474885	39.26860331
"Worldwide"	"North America"	"United States of America"	29.5170728	-98.4170523	9	40
"United States"	"North America"	"United States of America"	37.09024	-95.712891	-82.8316471	27.96024365
"United States"	"North America"	"United States of America"	37.09024	-95.712891	-81.0749	29.2864
"United States"	"North America"	"United States of America"	37.09024	-95.712891	-81.29803	29.91704
"Las Vegas"	"North America"	"United States of America"	36.1699412	-115.1398296	-117.77492	33.53114
"LDN"	"Asia"	"Nepal"	27.2361913	86.6936222	-9.41393144	38.94761627
"Figueres"	"Europe"	"Spain"	42.2655066	2.9581046	3.11666667	42.13333333
"Sydney, New South Wales"	"Australia"	"Australia"	-33.8688197	151.2092955	151.27053	-33.9005
"Sydney, New South Wales"	"Australia"	"Australia"	-33.8688197	151.2092955	151.27053	-33.9005
"Sydney, New South Wales"	"Australia"	"Australia"	-33.8688197	151.2092955	151.28626	-33.7972899
"Sydney, New South Wales"	"Australia"	"Australia"	-33.8688197	151.2092955	151.268	-33.9036
"Sydney, New South Wales"	"Australia"	"Australia"	-33.8688197	151.2092955	151.27053	-33.9005
"Sydney, New South Wales"	"Australia"	"Australia"	-33.8688197	151.2092955	151.27053	-33.9005
"Sydney, New South Wales"	"Australia"	"Australia"	-33.8688197	151.2092955	151.268	-33.9036
"Sydney, New South Wales"	"Australia"	"Australia"	-33.8688197	151.2092955	151.27053	-33.9005
"Sydney, New South Wales"	"Australia"	"Australia"	-33.8688197	151.2092955	151.25624	-33.9206585
"Ensenada B.C."	"South America"	"Mexico"	31.8667427	-116.5963713	-116.72897258	31.9012423
"Landsberg am Lech"	"Europe"	"Germany"	48.050783	10.8703515	10.84771156	48.0654615
"よこすか"	"Asia"	"Japan"	35.2813412	139.6722005	139.45258834	35.31911081
